Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
153014955,2025-10-14 19:24:00,"Malet Street, Bloomsbury",980,2025-10-14 19:24:00,"Malet Street, Bloomsbury",980,50514,CLASSIC,3s,3698,0.06163333333333333,Invalid(<1 mins)
153014812,2025-10-14 19:20:00,"Handyside Street, King's Cross",300241,2025-10-14 19:20:00,"Handyside Street, King's Cross",300241,52634,CLASSIC,9s,9119,0.15198333333333333,Invalid(<1 mins)
153014818,2025-10-14 19:20:00,"Liverpool Road (N1 Centre), Angel",1081,2025-10-14 19:21:00,"Liverpool Road (N1 Centre), Angel",1081,52449,CLASSIC,54s,54992,0.9165333333333333,Invalid(<1 mins)
153014746,2025-10-14 19:18:00,"Allington Street, Victoria",300242,2025-10-14 19:18:00,"Allington Street, Victoria",300242,53818,CLASSIC,10s,10177,0.16961666666666667,Invalid(<1 mins)
153014575,2025-10-14 19:13:00,"Bucknall Street, Covent Garden",1145,2025-10-14 19:13:00,"Bucknall Street, Covent Garden",1145,30970,CLASSIC,4s,4763,0.07938333333333333,Invalid(<1 mins)
153014581,2025-10-14 19:13:00,"Northington Street , Holborn",3425,2025-10-14 19:13:00,"Northington Street , Holborn",3425,63505,PBSC_EBIKE,9s,9945,0.16575,Invalid(<1 mins)
153014556,2025-10-14 19:12:00,"Sea Containers, South Bank",200144,2025-10-14 19:13:00,"Sea Containers, South Bank",200144,62462,PBSC_EBIKE,10s,10222,0.17036666666666667,Invalid(<1 mins)
153014383,2025-10-14 19:08:00,"New Road 1 , Whitechapel",1171,2025-10-14 19:09:00,"Royal London Hospital, Whitechapel",1077,41667,CLASSIC,59s,59522,0.9920333333333333,Invalid(<1 mins)
153014387,2025-10-14 19:08:00,"Queen Street 1, Bank",999,2025-10-14 19:08:00,"Queen Street 1, Bank",999,51468,CLASSIC,14s,14194,0.23656666666666668,Invalid(<1 mins)
153013895,2025-10-14 18:56:00,"Sea Containers, South Bank",200144,2025-10-14 18:56:00,"Sea Containers, South Bank",200144,62462,PBSC_EBIKE,7s,7233,0.12055,Invalid(<1 mins)
153013837,2025-10-14 18:54:00,"Tanner Street, Bermondsey",994,2025-10-14 18:55:00,"Tanner Street, Bermondsey",994,53902,CLASSIC,24s,24750,0.4125,Invalid(<1 mins)
153013250,2025-10-14 18:41:00,"LMU Commercial Road, Whitechapel",1105,2025-10-14 18:41:00,"LMU Commercial Road, Whitechapel",1105,54789,CLASSIC,9s,9298,0.15496666666666667,Invalid(<1 mins)
153012939,2025-10-14 18:36:00,"Holborn Circus, Holborn",982,2025-10-14 18:36:00,"Holborn Circus, Holborn",982,63397,PBSC_EBIKE,18s,18271,0.30451666666666666,Invalid(<1 mins)
153012835,2025-10-14 18:34:00,"Allington Street, Victoria",300242,2025-10-14 18:34:00,"Allington Street, Victoria",300242,53818,CLASSIC,21s,21630,0.3605,Invalid(<1 mins)
153012841,2025-10-14 18:34:00,"Royal College Street, Camden Town",2686,2025-10-14 18:34:00,"Royal College Street, Camden Town",2686,62208,PBSC_EBIKE,3s,3512,0.05853333333333333,Invalid(<1 mins)
153012850,2025-10-14 18:34:00,"Boston Place, Marylebone",1035,2025-10-14 18:34:00,"Boston Place, Marylebone",1035,55702,CLASSIC,3s,3789,0.06315,Invalid(<1 mins)
153012762,2025-10-14 18:33:00,"St. James's Square, St. James's",1067,2025-10-14 18:33:00,"St. James's Square, St. James's",1067,63084,PBSC_EBIKE,37s,37652,0.6275333333333334,Invalid(<1 mins)
153012802,2025-10-14 18:33:00,"New Fetter Lane, Holborn",200044,2025-10-14 18:33:00,"New Fetter Lane, Holborn",200044,62079,PBSC_EBIKE,7s,7999,0.13331666666666667,Invalid(<1 mins)
153012656,2025-10-14 18:31:00,"Bethnal Green Road, Shoreditch",973,2025-10-14 18:31:00,"Bethnal Green Road, Shoreditch",973,63321,PBSC_EBIKE,4s,4573,0.07621666666666667,Invalid(<1 mins)
153012591,2025-10-14 18:30:00,"St. James's Square, St. James's",1067,2025-10-14 18:30:00,"St. James's Square, St. James's",1067,63084,PBSC_EBIKE,11s,11087,0.18478333333333333,Invalid(<1 mins)
153012629,2025-10-14 18:30:00,"Clarkson Street, Bethnal Green",200131,2025-10-14 18:31:00,"Pott Street, Bethnal Green",200156,59252,CLASSIC,53s,53587,0.8931166666666667,Invalid(<1 mins)
153012487,2025-10-14 18:28:00,"St. James's Square, St. James's",1067,2025-10-14 18:28:00,"St. James's Square, St. James's",1067,63084,PBSC_EBIKE,25s,25146,0.4191,Invalid(<1 mins)
153012455,2025-10-14 18:27:00,"Howick Place, Westminster",2666,2025-10-14 18:28:00,"Howick Place, Westminster",2666,57555,CLASSIC,40s,40324,0.6720666666666667,Invalid(<1 mins)
153012321,2025-10-14 18:25:00,"Craven Street, Strand",1160,2025-10-14 18:26:00,"Northumberland Avenue, Strand",1097,56774,CLASSIC,54s,54227,0.9037833333333334,Invalid(<1 mins)
153012366,2025-10-14 18:25:00,"Cranmer Road, Stockwell",300247,2025-10-14 18:25:00,"Cranmer Road, Stockwell",300247,56439,CLASSIC,5s,5773,0.09621666666666667,Invalid(<1 mins)
153012272,2025-10-14 18:24:00,"Empire Square, The Borough",1209,2025-10-14 18:24:00,"Empire Square, The Borough",1209,58719,CLASSIC,10s,10870,0.18116666666666667,Invalid(<1 mins)
153012212,2025-10-14 18:23:00,"St. James's Square, St. James's",1067,2025-10-14 18:23:00,"St. James's Square, St. James's",1067,63084,PBSC_EBIKE,40s,40326,0.6721,Invalid(<1 mins)
153012217,2025-10-14 18:23:00,"Ashmole Estate, Oval",200223,2025-10-14 18:23:00,"Ashmole Estate, Oval",200223,54546,CLASSIC,4s,4998,0.0833,Invalid(<1 mins)
153012152,2025-10-14 18:22:00,"New Cavendish Street, Marylebone",200005,2025-10-14 18:22:00,"New Cavendish Street, Marylebone",200005,62863,PBSC_EBIKE,33s,33276,0.5546,Invalid(<1 mins)
153012040,2025-10-14 18:20:00,"British Museum, Bloomsbury",981,2025-10-14 18:20:00,"British Museum, Bloomsbury",981,50101,CLASSIC,11s,11838,0.1973,Invalid(<1 mins)
153011902,2025-10-14 18:17:00,"Queen Street 1, Bank",999,2025-10-14 18:18:00,"Queen Street 1, Bank",999,56902,CLASSIC,25s,25527,0.42545,Invalid(<1 mins)
153011565,2025-10-14 18:12:00,"Brushfield Street, Liverpool Street",1161,2025-10-14 18:13:00,"Brushfield Street, Liverpool Street",1161,56332,CLASSIC,41s,41712,0.6952,Invalid(<1 mins)
153011478,2025-10-14 18:11:00,"Museum of London, Barbican",1043,2025-10-14 18:12:00,"Museum of London, Barbican",1043,50889,CLASSIC,38s,38787,0.64645,Invalid(<1 mins)
153011328,2025-10-14 18:09:00,"Allington Street, Victoria",300242,2025-10-14 18:09:00,"Allington Street, Victoria",300242,53818,CLASSIC,8s,8199,0.13665,Invalid(<1 mins)
153011347,2025-10-14 18:09:00,"Red Lion Street, Holborn",22171,2025-10-14 18:09:00,"Red Lion Street, Holborn",22171,24008,CLASSIC,18s,18801,0.31335,Invalid(<1 mins)
153011278,2025-10-14 18:08:00,"Newgate Street , St. Paul's",1074,2025-10-14 18:09:00,"Newgate Street , St. Paul's",1074,30090,CLASSIC,52s,52892,0.8815333333333333,Invalid(<1 mins)
153011113,2025-10-14 18:06:00,"Christopher Street, Liverpool Street",1012,2025-10-14 18:06:00,"Finsbury Square , Moorgate",1056,54604,CLASSIC,48s,48312,0.8052,Invalid(<1 mins)
153010938,2025-10-14 18:03:00,"Wellington Street , Strand",1202,2025-10-14 18:03:00,"Wellington Street , Strand",1202,59142,CLASSIC,8s,8908,0.14846666666666666,Invalid(<1 mins)
153010950,2025-10-14 18:03:00,"Chapel Place, Marylebone",1003,2025-10-14 18:04:00,"Chapel Place, Marylebone",1003,61139,PBSC_EBIKE,43s,43542,0.7257,Invalid(<1 mins)
153010817,2025-10-14 18:01:00,"St. James's Square, St. James's",1067,2025-10-14 18:02:00,"St. James's Square, St. James's",1067,63084,PBSC_EBIKE,23s,23660,0.3943333333333333,Invalid(<1 mins)
153010162,2025-10-14 17:51:00,"Wells Street, Fitzrovia",3495,2025-10-14 17:51:00,"Wells Street, Fitzrovia",3495,40906,CLASSIC,6s,6064,0.10106666666666667,Invalid(<1 mins)
153009950,2025-10-14 17:48:00,"Greycoat Street , Westminster",10623,2025-10-14 17:48:00,"Greycoat Street , Westminster",10623,53529,CLASSIC,2s,2719,0.045316666666666665,Invalid(<1 mins)
153009993,2025-10-14 17:48:00,"Breams Buildings, Holborn",3449,2025-10-14 17:48:00,"Breams Buildings, Holborn",3449,57165,CLASSIC,3s,3190,0.05316666666666667,Invalid(<1 mins)
153009728,2025-10-14 17:45:00,"Black Prince Road, Vauxhall",1205,2025-10-14 17:45:00,"Black Prince Road, Vauxhall",1205,41673,CLASSIC,29s,29019,0.48365,Invalid(<1 mins)
153009779,2025-10-14 17:45:00,"Wormwood Street, Liverpool Street",2587,2025-10-14 17:46:00,"Wormwood Street, Liverpool Street",2587,58395,CLASSIC,9s,9322,0.15536666666666665,Invalid(<1 mins)
153009121,2025-10-14 17:36:00,"George Street, Marylebone",1225,2025-10-14 17:37:00,"George Street, Marylebone",1225,53651,CLASSIC,21s,21350,0.35583333333333333,Invalid(<1 mins)
153009132,2025-10-14 17:37:00,"Collingham Gardens, Earl's Court",3459,2025-10-14 17:38:00,"Collingham Gardens, Earl's Court",3459,62797,PBSC_EBIKE,56s,56910,0.9485,Invalid(<1 mins)
153008956,2025-10-14 17:34:00,"Windsor Terrace, Hoxton",1029,2025-10-14 17:34:00,"Windsor Terrace, Hoxton",1029,55448,CLASSIC,8s,8988,0.1498,Invalid(<1 mins)
153008927,2025-10-14 17:33:00,"New Fetter Lane, Holborn",200044,2025-10-14 17:34:00,"New Fetter Lane, Holborn",200044,55794,CLASSIC,35s,35538,0.5923,Invalid(<1 mins)
153008665,2025-10-14 17:30:00,"Wright's Lane, Kensington",1094,2025-10-14 17:30:00,"Wright's Lane, Kensington",1094,30364,CLASSIC,33s,33245,0.5540833333333334,Invalid(<1 mins)
153008666,2025-10-14 17:30:00,"Finsbury Circus, Liverpool Street",984,2025-10-14 17:30:00,"Finsbury Circus, Liverpool Street",984,52617,CLASSIC,1s,1197,0.01995,Invalid(<1 mins)
153008645,2025-10-14 17:29:00,"Belgrave Road, Victoria",1087,2025-10-14 17:29:00,"Belgrave Road, Victoria",1087,52966,CLASSIC,2s,2926,0.048766666666666666,Invalid(<1 mins)
153008252,2025-10-14 17:23:00,"Phillimore Gardens, Kensington",1018,2025-10-14 17:24:00,"Phillimore Gardens, Kensington",1018,57844,CLASSIC,53s,53469,0.89115,Invalid(<1 mins)
153008221,2025-10-14 17:22:00,"Kingsway Southbound, Strand",200226,2025-10-14 17:22:00,"Kingsway Southbound, Strand",200226,35260,CLASSIC,9s,9773,0.16288333333333332,Invalid(<1 mins)
153007998,2025-10-14 17:18:00,"Wells Street, Fitzrovia",3495,2025-10-14 17:19:00,"Wells Street, Fitzrovia",3495,51192,CLASSIC,9s,9562,0.15936666666666666,Invalid(<1 mins)
153007917,2025-10-14 17:17:00,"Pennington Street, Wapping",200090,2025-10-14 17:17:00,"Pennington Street, Wapping",200090,62552,PBSC_EBIKE,18s,18417,0.30695,Invalid(<1 mins)
153007927,2025-10-14 17:17:00,"Hatton Garden, Holborn",985,2025-10-14 17:18:00,"New Fetter Lane, Holborn",200044,60601,PBSC_EBIKE,58s,58470,0.9745,Invalid(<1 mins)
153007687,2025-10-14 17:14:00,"Howland Street, Fitzrovia",2691,2025-10-14 17:14:00,"Howland Street, Fitzrovia",2691,63197,PBSC_EBIKE,10s,10463,0.17438333333333333,Invalid(<1 mins)
153007703,2025-10-14 17:14:00,"Battersea Park Road, Nine Elms",200183,2025-10-14 17:14:00,"Battersea Park Road, Nine Elms",200183,56350,CLASSIC,9s,9482,0.15803333333333333,Invalid(<1 mins)
153007707,2025-10-14 17:14:00,"West Cromwell Road, Earl's Court",1001,2025-10-14 17:14:00,"West Cromwell Road, Earl's Court",1001,58471,CLASSIC,12s,12683,0.21138333333333334,Invalid(<1 mins)
153007741,2025-10-14 17:14:00,"South Kensington Station, South Kensington",2685,2025-10-14 17:15:00,"South Kensington Station, South Kensington",2685,54896,CLASSIC,41s,41053,0.6842166666666667,Invalid(<1 mins)
153007676,2025-10-14 17:13:00,"Storey's Gate, Westminster",200202,2025-10-14 17:14:00,"Storey's Gate, Westminster",200202,59349,CLASSIC,24s,24283,0.40471666666666667,Invalid(<1 mins)
153007488,2025-10-14 17:11:00,"Westminster Pier, Westminster",300249,2025-10-14 17:11:00,"Westminster Pier, Westminster",300249,62605,PBSC_EBIKE,9s,9414,0.1569,Invalid(<1 mins)
153006650,2025-10-14 16:56:00,"Queen's Gate, Kensington Gardens",1231,2025-10-14 16:56:00,"Queen's Gate, Kensington Gardens",1231,23890,CLASSIC,2s,2529,0.04215,Invalid(<1 mins)
153006470,2025-10-14 16:51:00,"Lord's, St. John's Wood",2665,2025-10-14 16:52:00,"Lord's, St. John's Wood",2665,21838,CLASSIC,59s,59264,0.9877333333333334,Invalid(<1 mins)
153006431,2025-10-14 16:50:00,"Hop Exchange, The Borough",960,2025-10-14 16:50:00,"Hop Exchange, The Borough",960,50995,CLASSIC,17s,17374,0.2895666666666667,Invalid(<1 mins)
153006289,2025-10-14 16:47:00,"Erin Close, Walham Green",200184,2025-10-14 16:47:00,"Erin Close, Walham Green",200184,63304,PBSC_EBIKE,35s,35107,0.5851166666666666,Invalid(<1 mins)
153006191,2025-10-14 16:45:00,"Greycoat Street , Westminster",10623,2025-10-14 16:45:00,"Greycoat Street , Westminster",10623,52022,CLASSIC,8s,8265,0.13775,Invalid(<1 mins)
153005901,2025-10-14 16:37:00,"Theobald's Road , Holborn",975,2025-10-14 16:37:00,"Theobald's Road , Holborn",975,40906,CLASSIC,18s,18617,0.31028333333333336,Invalid(<1 mins)
153005745,2025-10-14 16:32:00,"North Wharf Road, Paddington",1108,2025-10-14 16:33:00,"North Wharf Road, Paddington",1108,53618,CLASSIC,21s,21707,0.36178333333333335,Invalid(<1 mins)
153005411,2025-10-14 16:22:00,"Sopwith Way, Battersea Park",300248,2025-10-14 16:23:00,"Sopwith Way, Battersea Park",300248,21780,CLASSIC,55s,55122,0.9187,Invalid(<1 mins)
153004988,2025-10-14 16:10:00,"Shoreditch Court, Haggerston",200121,2025-10-14 16:11:00,"Belford House, Haggerston",200057,57579,CLASSIC,53s,53168,0.8861333333333333,Invalid(<1 mins)
153004693,2025-10-14 16:01:00,"Imperial College, Knightsbridge",1220,2025-10-14 16:01:00,"Imperial College, Knightsbridge",1220,21019,CLASSIC,20s,20383,0.33971666666666667,Invalid(<1 mins)
153004665,2025-10-14 16:00:00,"Dock Street, Wapping",3467,2025-10-14 16:00:00,"Dock Street, Wapping",3467,30740,CLASSIC,28s,28896,0.4816,Invalid(<1 mins)
153004314,2025-10-14 15:46:00,"Strand, Strand",1100,2025-10-14 15:46:00,"Strand, Strand",1100,56066,CLASSIC,4s,4505,0.07508333333333334,Invalid(<1 mins)
153004258,2025-10-14 15:44:00,"Tyers Gate, Bermondsey",3485,2025-10-14 15:45:00,"Tyers Gate, Bermondsey",3485,62243,PBSC_EBIKE,53s,53597,0.8932833333333333,Invalid(<1 mins)
153004262,2025-10-14 15:44:00,"Brushfield Street, Liverpool Street",1161,2025-10-14 15:45:00,"Brushfield Street, Liverpool Street",1161,60112,PBSC_EBIKE,39s,39232,0.6538666666666667,Invalid(<1 mins)
153004111,2025-10-14 15:38:00,"River Street , Clerkenwell",1023,2025-10-14 15:38:00,"River Street , Clerkenwell",1023,51635,CLASSIC,3s,3637,0.060616666666666666,Invalid(<1 mins)
153004118,2025-10-14 15:38:00,"South Kensington Station, South Kensington",2685,2025-10-14 15:38:00,"South Kensington Station, South Kensington",2685,52145,CLASSIC,15s,15005,0.2500833333333333,Invalid(<1 mins)
153003833,2025-10-14 15:27:00,"Lollard Street, Vauxhall",998,2025-10-14 15:27:00,"Lollard Street, Vauxhall",998,50434,CLASSIC,9s,9695,0.16158333333333333,Invalid(<1 mins)
153003844,2025-10-14 15:27:00,"Leonard Circus , Shoreditch",1020,2025-10-14 15:28:00,"Leonard Circus , Shoreditch",1020,52892,CLASSIC,44s,44345,0.7390833333333333,Invalid(<1 mins)
153003798,2025-10-14 15:25:00,"Prince Consort Road, Knightsbridge",3499,2025-10-14 15:25:00,"Prince Consort Road, Knightsbridge",3499,54845,CLASSIC,2s,2839,0.04731666666666667,Invalid(<1 mins)
153003426,2025-10-14 15:10:00,"Coomer Place, West Kensington",200081,2025-10-14 15:10:00,"Coomer Place, West Kensington",200081,59804,CLASSIC,2s,2613,0.04355,Invalid(<1 mins)
153003154,2025-10-14 14:57:00,"Wellington Street , Strand",1202,2025-10-14 14:57:00,"Wellington Street , Strand",1202,30262,CLASSIC,2s,2575,0.042916666666666665,Invalid(<1 mins)
153003119,2025-10-14 14:55:00,"Royal College Street, Camden Town",2686,2025-10-14 14:55:00,"Royal College Street, Camden Town",2686,23277,CLASSIC,6s,6589,0.10981666666666667,Invalid(<1 mins)
153003002,2025-10-14 14:47:00,"Prince Consort Road, Knightsbridge",3499,2025-10-14 14:48:00,"Prince Consort Road, Knightsbridge",3499,54845,CLASSIC,33s,33500,0.5583333333333333,Invalid(<1 mins)
153002867,2025-10-14 14:40:00,"Grosvenor Road, Pimlico",1140,2025-10-14 14:40:00,"Grosvenor Road, Pimlico",1140,52710,CLASSIC,2s,2766,0.0461,Invalid(<1 mins)
153002788,2025-10-14 14:36:00,"Gloucester Road Station, South Kensington",1107,2025-10-14 14:36:00,"Gloucester Road Station, South Kensington",1107,53981,CLASSIC,12s,12718,0.21196666666666666,Invalid(<1 mins)
153002743,2025-10-14 14:34:00,"Tooley Street, Bermondsey",1142,2025-10-14 14:34:00,"Tooley Street, Bermondsey",1142,57063,CLASSIC,26s,26925,0.44875,Invalid(<1 mins)
153002560,2025-10-14 14:24:00,"Phillimore Gardens, Kensington",1018,2025-10-14 14:25:00,"Phillimore Gardens, Kensington",1018,59300,CLASSIC,27s,27804,0.4634,Invalid(<1 mins)
153002430,2025-10-14 14:17:00,"Burgess Park Albany Road, Walworth",300063,2025-10-14 14:17:00,"Burgess Park Albany Road, Walworth",300063,35809,CLASSIC,9s,9574,0.15956666666666666,Invalid(<1 mins)
153002368,2025-10-14 14:14:00,"Wormwood Street, Liverpool Street",2587,2025-10-14 14:14:00,"Wormwood Street, Liverpool Street",2587,53717,CLASSIC,11s,11604,0.1934,Invalid(<1 mins)
153002130,2025-10-14 14:02:00,"Cadogan Close, Victoria Park",200112,2025-10-14 14:02:00,"Cadogan Close, Victoria Park",200112,62153,PBSC_EBIKE,2s,2907,0.04845,Invalid(<1 mins)
153001921,2025-10-14 13:52:00,"Brunswick Square, Bloomsbury",1022,2025-10-14 13:52:00,"Brunswick Square, Bloomsbury",1022,56559,CLASSIC,14s,14933,0.24888333333333335,Invalid(<1 mins)
153001717,2025-10-14 13:42:00,"Golden Square, Soho",3451,2025-10-14 13:42:00,"Golden Square, Soho",3451,52893,CLASSIC,4s,4935,0.08225,Invalid(<1 mins)
153001374,2025-10-14 13:24:00,"High Holborn , Covent Garden",1229,2025-10-14 13:25:00,"High Holborn , Covent Garden",1229,52043,CLASSIC,20s,20755,0.34591666666666665,Invalid(<1 mins)
153001313,2025-10-14 13:21:00,"Exhibition Road, Knightsbridge",22179,2025-10-14 13:21:00,"Exhibition Road, Knightsbridge",22179,40019,CLASSIC,9s,9363,0.15605,Invalid(<1 mins)
153001276,2025-10-14 13:20:00,"Exhibition Road, Knightsbridge",22179,2025-10-14 13:21:00,"Exhibition Road, Knightsbridge",22179,54546,CLASSIC,57s,57249,0.95415,Invalid(<1 mins)
153001249,2025-10-14 13:18:00,"Bunhill Row, Moorgate",1211,2025-10-14 13:19:00,"Bunhill Row, Moorgate",1211,60275,PBSC_EBIKE,31s,31205,0.5200833333333333,Invalid(<1 mins)
153001146,2025-10-14 13:13:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-14 13:14:00,"Notting Hill Gate Station, Notting Hill",1182,62270,PBSC_EBIKE,5s,5675,0.09458333333333334,Invalid(<1 mins)
153001110,2025-10-14 13:12:00,"Warwick Road, Olympia",1134,2025-10-14 13:13:00,"Warwick Road, Olympia",1134,53331,CLASSIC,48s,48317,0.8052833333333334,Invalid(<1 mins)
153001043,2025-10-14 13:10:00,"Coram Street, Bloomsbury",300201,2025-10-14 13:10:00,"Coram Street, Bloomsbury",300201,35428,CLASSIC,19s,19049,0.31748333333333334,Invalid(<1 mins)
153001024,2025-10-14 13:09:00,"Chrisp Street Market, Poplar",200089,2025-10-14 13:09:00,"Chrisp Street Market, Poplar",200089,51522,CLASSIC,3s,3930,0.0655,Invalid(<1 mins)
153001012,2025-10-14 13:08:00,"Shouldham Street, Marylebone",2693,2025-10-14 13:09:00,"Harrowby Street, Marylebone",2680,21827,CLASSIC,47s,47159,0.7859833333333334,Invalid(<1 mins)
153000813,2025-10-14 12:59:00,"World's End Place, West Chelsea",300009,2025-10-14 12:59:00,"World's End Place, West Chelsea",300009,64141,PBSC_EBIKE,4s,4932,0.0822,Invalid(<1 mins)
153000770,2025-10-14 12:56:00,"Sloane Avenue, Knightsbridge",3461,2025-10-14 12:57:00,"Sloane Avenue, Knightsbridge",3461,30628,CLASSIC,13s,13198,0.21996666666666667,Invalid(<1 mins)
153000578,2025-10-14 12:47:00,"Tyers Gate, Bermondsey",3485,2025-10-14 12:48:00,"Tyers Gate, Bermondsey",3485,62243,PBSC_EBIKE,34s,34825,0.5804166666666667,Invalid(<1 mins)
153000541,2025-10-14 12:46:00,"Camley Street, Camden Town",22181,2025-10-14 12:47:00,"Camley Street, Camden Town",22181,63250,PBSC_EBIKE,34s,34097,0.5682833333333334,Invalid(<1 mins)
153000355,2025-10-14 12:38:00,"Exhibition Road, Knightsbridge",22179,2025-10-14 12:38:00,"Exhibition Road, Knightsbridge",22179,30444,CLASSIC,4s,4512,0.0752,Invalid(<1 mins)
153000278,2025-10-14 12:35:00,"Storey's Gate, Westminster",200202,2025-10-14 12:35:00,"Storey's Gate, Westminster",200202,57682,CLASSIC,4s,4645,0.07741666666666666,Invalid(<1 mins)
153000245,2025-10-14 12:33:00,"Howland Street, Fitzrovia",2691,2025-10-14 12:33:00,"Howland Street, Fitzrovia",2691,55205,CLASSIC,2s,2735,0.04558333333333333,Invalid(<1 mins)
153000041,2025-10-14 12:24:00,"Allington Street, Victoria",300242,2025-10-14 12:25:00,"Allington Street, Victoria",300242,63005,PBSC_EBIKE,48s,48155,0.8025833333333333,Invalid(<1 mins)
152999760,2025-10-14 12:11:00,"Bolsover Street, Fitzrovia",1025,2025-10-14 12:11:00,"Bolsover Street, Fitzrovia",1025,55763,CLASSIC,16s,16204,0.2700666666666667,Invalid(<1 mins)
152999734,2025-10-14 12:10:00,"Bolsover Street, Fitzrovia",1025,2025-10-14 12:11:00,"Bolsover Street, Fitzrovia",1025,54074,CLASSIC,53s,53842,0.8973666666666666,Invalid(<1 mins)
152999722,2025-10-14 12:09:00,"Vincent Street, Pimlico",22161,2025-10-14 12:09:00,"Vincent Street, Pimlico",22161,58479,CLASSIC,3s,3184,0.053066666666666665,Invalid(<1 mins)
152999695,2025-10-14 12:08:00,"Warwick Road, Olympia",1134,2025-10-14 12:09:00,"Warwick Road, Olympia",1134,41463,CLASSIC,24s,24404,0.40673333333333334,Invalid(<1 mins)
152999550,2025-10-14 12:02:00,"Ingrave Street, Clapham Junction",300077,2025-10-14 12:02:00,"Ingrave Street, Clapham Junction",300077,20750,CLASSIC,3s,3735,0.06225,Invalid(<1 mins)
152999167,2025-10-14 11:40:00,"Porchester Place, Paddington",3477,2025-10-14 11:40:00,"Porchester Place, Paddington",3477,57458,CLASSIC,14s,14350,0.23916666666666667,Invalid(<1 mins)
152999052,2025-10-14 11:34:00,"Abingdon Green, Westminster",200231,2025-10-14 11:34:00,"Abingdon Green, Westminster",200231,56439,CLASSIC,5s,5991,0.09985,Invalid(<1 mins)
152998910,2025-10-14 11:26:00,"Swan Street, The Borough",1216,2025-10-14 11:26:00,"Swan Street, The Borough",1216,40605,CLASSIC,19s,19610,0.3268333333333333,Invalid(<1 mins)
152998719,2025-10-14 11:15:00,"Cheshire Street, Bethnal Green",200003,2025-10-14 11:16:00,"Cheshire Street, Bethnal Green",200003,22327,CLASSIC,26s,26513,0.44188333333333335,Invalid(<1 mins)
152998621,2025-10-14 11:09:00,"St. John's Wood Church, The Regent's Park",1091,2025-10-14 11:10:00,"Greenberry Street, St.John's Wood",200236,52371,CLASSIC,59s,59316,0.9886,Invalid(<1 mins)
152998379,2025-10-14 10:58:00,"Stratford Station, Stratford",300234,2025-10-14 10:58:00,"Stratford Station, Stratford",300234,50709,CLASSIC,4s,4392,0.0732,Invalid(<1 mins)
152998202,2025-10-14 10:49:00,"Lambeth Palace Road, Waterloo",300231,2025-10-14 10:49:00,"Lambeth Palace Road, Waterloo",300231,56151,CLASSIC,7s,7251,0.12085,Invalid(<1 mins)
152998036,2025-10-14 10:43:00,"Queen Mother Sports Centre, Victoria",1148,2025-10-14 10:43:00,"Queen Mother Sports Centre, Victoria",1148,51744,CLASSIC,27s,27846,0.4641,Invalid(<1 mins)
152997978,2025-10-14 10:40:00,"Southwark Station 2, Southwark",22163,2025-10-14 10:41:00,"Southwark Station 2, Southwark",22163,23792,CLASSIC,18s,18218,0.3036333333333333,Invalid(<1 mins)
152997832,2025-10-14 10:34:00,"Empire Square, The Borough",1209,2025-10-14 10:35:00,"Empire Square, The Borough",1209,59579,CLASSIC,6s,6831,0.11385,Invalid(<1 mins)
152997565,2025-10-14 10:22:00,"Tooley Street, Bermondsey",1142,2025-10-14 10:23:00,"Tooley Street, Bermondsey",1142,57571,CLASSIC,36s,36667,0.6111166666666666,Invalid(<1 mins)
152997450,2025-10-14 10:18:00,"Hoxton Station, Hoxton",200151,2025-10-14 10:18:00,"Hoxton Station, Hoxton",200151,62462,PBSC_EBIKE,9s,9441,0.15735,Invalid(<1 mins)
152997167,2025-10-14 10:05:00,"Burgess Park Albany Road, Walworth",300063,2025-10-14 10:05:00,"Burgess Park Albany Road, Walworth",300063,52770,CLASSIC,27s,27041,0.4506833333333333,Invalid(<1 mins)
152997089,2025-10-14 10:01:00,"Blackfriars Station, St. Paul's",200212,2025-10-14 10:01:00,"Blackfriars Station, St. Paul's",200212,41784,CLASSIC,20s,20971,0.34951666666666664,Invalid(<1 mins)
152997080,2025-10-14 10:01:00,"Duke Street Hill, London Bridge",300083,2025-10-14 10:01:00,"Duke Street Hill, London Bridge",300083,56694,CLASSIC,7s,7937,0.13228333333333334,Invalid(<1 mins)
152997044,2025-10-14 09:59:00,"Saltoun Road, Brixton",300206,2025-10-14 09:59:00,"Saltoun Road, Brixton",300206,41383,CLASSIC,21s,21878,0.3646333333333333,Invalid(<1 mins)
152997006,2025-10-14 09:58:00,"Nevern Place, Earl's Court",1210,2025-10-14 09:58:00,"Nevern Place, Earl's Court",1210,56916,CLASSIC,7s,7410,0.1235,Invalid(<1 mins)
152997022,2025-10-14 09:58:00,"Aquatic Centre, Queen Elizabeth Olympic Park",300233,2025-10-14 09:59:00,"Aquatic Centre, Queen Elizabeth Olympic Park",300233,50744,CLASSIC,18s,18625,0.3104166666666667,Invalid(<1 mins)
152996976,2025-10-14 09:57:00,"LSBU (Borough Road), Elephant & Castle",1095,2025-10-14 09:57:00,"LSBU (Borough Road), Elephant & Castle",1095,63055,PBSC_EBIKE,4s,4923,0.08205,Invalid(<1 mins)
