Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
152786445,2025-10-07 11:26:00,"Buckingham Gate, Westminster",200178,2025-10-07 17:13:00,"Sackville Street, Mayfair",1197,51220,CLASSIC,5h 46m 24s,20784035,346.4005833333333,Anamoly (>300 mins)
152786447,2025-10-07 11:26:00,"Buckingham Gate, Westminster",200178,2025-10-07 17:13:00,"Sackville Street, Mayfair",1197,56624,CLASSIC,5h 46m 21s,20781344,346.3557333333333,Anamoly (>300 mins)
152786451,2025-10-07 11:26:00,"Buckingham Gate, Westminster",200178,2025-10-07 17:12:00,"Sackville Street, Mayfair",1197,51794,CLASSIC,5h 45m 19s,20719971,345.33285,Anamoly (>300 mins)
152786429,2025-10-07 11:25:00,"Buckingham Gate, Westminster",200178,2025-10-07 17:11:00,"Sackville Street, Mayfair",1197,51241,CLASSIC,5h 45m 52s,20752137,345.86895,Anamoly (>300 mins)
152786010,2025-10-07 11:02:00,"Lancaster Gate , Bayswater",200017,2025-10-07 16:59:00,"Palace Gardens Terrace, Notting Hill",2633,50372,CLASSIC,5h 57m 30s,21450648,357.5108,Anamoly (>300 mins)
152786015,2025-10-07 11:02:00,"Lancaster Gate , Bayswater",200017,2025-10-07 16:59:00,"Palace Gardens Terrace, Notting Hill",2633,52963,CLASSIC,5h 57m 15s,21435296,357.2549333333333,Anamoly (>300 mins)
152785893,2025-10-07 10:56:00,"Howland Street, Fitzrovia",2691,2025-10-07 18:35:00,"Howland Street, Fitzrovia",2691,62266,PBSC_EBIKE,7h 39m 22s,27562209,459.37015,Anamoly (>300 mins)
152785589,2025-10-07 10:42:00,"Hawley Crescent, Camden Town",200122,2025-10-08 13:59:00,"Coram Street, Bloomsbury",300201,20383,CLASSIC,1d 3h 17m 24s,98244627,1637.41045,Anamoly (>300 mins)
152785505,2025-10-07 10:38:00,"Bucknall Street, Covent Garden",1145,2025-10-07 17:09:00,"Frith Street, Soho",2660,52054,CLASSIC,6h 30m 26s,23426557,390.44261666666665,Anamoly (>300 mins)
152784763,2025-10-07 10:04:00,"Derry Street, Kensington",3436,2025-10-07 16:42:00,"Gloucester Road (North), Kensington",3447,52666,CLASSIC,6h 37m 39s,23859479,397.65798333333333,Anamoly (>300 mins)
152782285,2025-10-07 08:58:00,"Graham Street, Angel",1131,2025-10-07 17:50:00,"Worship Street, Shoreditch",997,40853,CLASSIC,8h 51m 17s,31877173,531.2862166666666,Anamoly (>300 mins)
152780667,2025-10-07 08:39:00,"Old Brompton Road, South Kensington",3479,2025-10-07 14:06:00,"George Street, Marylebone",1225,59810,CLASSIC,5h 27m 1s,19621713,327.02855,Anamoly (>300 mins)
152778210,2025-10-07 08:09:00,"Russell Square Station, Bloomsbury",978,2025-10-07 15:20:00,"Haggerston Road, Haggerston",300081,63099,PBSC_EBIKE,7h 10m 58s,25858558,430.9759666666667,Anamoly (>300 mins)
152777324,2025-10-07 07:53:00,"Spindrift Avenue, Millwall",200018,2025-10-08 13:58:00,"Borough High Street, The Borough",996,23007,CLASSIC,1d 6h 5m 8s,108308060,1805.1343333333334,Anamoly (>300 mins)
152776830,2025-10-07 07:43:00,"Westbridge Road, Battersea",200210,2025-10-07 18:12:00,"Cadogan Place, Knightsbridge",3469,54901,CLASSIC,10h 29m 7s,37747430,629.1238333333333,Anamoly (>300 mins)
152774082,2025-10-07 00:16:00,"Tanner Street, Bermondsey",994,2025-10-17 15:54:00,"Stanley Grove, Battersea",200199,50700,CLASSIC,10d 15h 37m 33s,920253822,15337.5637,Anamoly (>300 mins)
152774085,2025-10-07 00:16:00,"Tanner Street, Bermondsey",994,2025-10-07 13:29:00,"Tanner Street, Bermondsey",994,35429,CLASSIC,13h 13m 11s,47591416,793.1902666666666,Anamoly (>300 mins)
152774016,2025-10-06 23:59:00,"Surrey Lane, Battersea",300010,2025-10-07 10:53:00,"Surrey Lane, Battersea",300010,55649,CLASSIC,10h 54m 16s,39256599,654.27665,Anamoly (>300 mins)
152774017,2025-10-06 23:59:00,"Surrey Lane, Battersea",300010,2025-10-07 10:54:00,"Surrey Lane, Battersea",300010,35271,CLASSIC,10h 54m 43s,39283767,654.72945,Anamoly (>300 mins)
152773907,2025-10-06 23:35:00,"Berry Street, Clerkenwell",1159,2025-10-07 07:55:00,"Caldwell Street, Stockwell",200137,50987,CLASSIC,8h 20m 9s,30009549,500.15915,Anamoly (>300 mins)
152773343,2025-10-06 22:22:00,"Tavistock Place, Bloomsbury",3439,2025-10-07 07:27:00,"Guilford Street , Bloomsbury",974,30180,CLASSIC,9h 4m 50s,32690377,544.8396166666666,Anamoly (>300 mins)
152771909,2025-10-06 20:47:00,"Endsleigh Gardens, Euston",1079,2025-10-07 09:01:00,"St. Pancras Way, Camden Town",1111,52969,CLASSIC,12h 14m 12s,44052530,734.2088333333334,Anamoly (>300 mins)
152768626,2025-10-06 18:56:00,"Queen's Gate (South), South Kensington",1172,2025-10-11 13:21:00,"Here East North, Queen Elizabeth Olympic Park",300217,55341,CLASSIC,4d 18h 25m 56s,411956204,6865.936733333333,Anamoly (>300 mins)
152768513,2025-10-06 18:53:00,"Southerton Road, Hammersmith",200166,2025-10-08 10:39:00,"Evesham Street, Avondale",300022,50965,CLASSIC,1d 15h 46m 5s,143165791,2386.0965166666665,Anamoly (>300 mins)
152767640,2025-10-06 18:35:00,"Moor Street, Soho",3504,2025-10-07 05:55:00,"Broadwick Street, Soho",3489,51397,CLASSIC,11h 20m 4s,40804162,680.0693666666666,Anamoly (>300 mins)
152766963,2025-10-06 18:24:00,"Bermondsey Station, Bermondsey",300253,2025-10-07 18:58:00,"Rotherhithe Roundabout, Rotherhithe",10629,56273,CLASSIC,1d 0h 34m 49s,88489091,1474.8181833333333,Anamoly (>300 mins)
152766368,2025-10-06 18:15:00,"Pindar Street, Liverpool Street",1084,2025-10-07 12:17:00,"Falkirk Street, Hoxton",1047,54006,CLASSIC,18h 1m 53s,64913883,1081.89805,Anamoly (>300 mins)
152764682,2025-10-06 17:52:00,"Hyde Park Corner, Hyde Park",1075,2025-10-06 23:22:00,"Gloucester Avenue, Camden Town_OLD",2001454444,55620,CLASSIC,5h 30m 12s,19812175,330.2029166666667,Anamoly (>300 mins)
152764078,2025-10-06 17:44:00,"Battersea Power Station, Battersea Park",300221,2025-10-11 07:52:00,"The Vale, Chelsea",300058,52450,CLASSIC,4d 14h 8m 21s,396501233,6608.353883333333,Anamoly (>300 mins)
152763066,2025-10-06 17:30:00,"Preston's Road, Cubitt Town",200232,2025-10-14 16:10:00,"Evesham Street, Avondale",300022,56429,CLASSIC,7d 22h 40m 10s,686410570,11440.176166666666,Anamoly (>300 mins)
152762563,2025-10-06 17:22:00,"Kennington Station, Kennington",22170,2025-10-08 07:31:00,"Waterloo Road, South Bank",1176,53940,CLASSIC,1d 14h 9m 21s,137361622,2289.360366666667,Anamoly (>300 mins)
152761664,2025-10-06 17:08:00,"Bunhill Row, Moorgate",1211,2025-10-07 17:52:00,"Bunhill Row, Moorgate",1211,30054,CLASSIC,1d 0h 44m 57s,89097728,1484.9621333333334,Anamoly (>300 mins)
152761195,2025-10-06 16:59:00,"Exhibition Road Museums 2, South Kensington",200052,2025-10-06 22:30:00,"Park Road (Baker Street), The Regent's Park",1050,40636,CLASSIC,5h 31m 43s,19903708,331.7284666666667,Anamoly (>300 mins)
152760928,2025-10-06 16:53:00,"Limerston Street, West Chelsea",200001,2025-10-06 22:12:00,"Grant Road East, Clapham Junction",200120,62244,PBSC_EBIKE,5h 19m 25s,19165758,319.4293,Anamoly (>300 mins)
152760201,2025-10-06 16:34:00,"Blythe Road West, Shepherd's Bush",200220,2025-10-09 09:24:00,"Maida Vale, Maida Vale",3423,52530,CLASSIC,2d 16h 49m 43s,233383222,3889.7203666666665,Anamoly (>300 mins)
152759557,2025-10-06 16:14:00,"Whitehall Place, Strand",1151,2025-10-07 13:34:00,"The Blue, Bermondsey",300059,21615,CLASSIC,21h 19m 49s,76789411,1279.8235166666666,Anamoly (>300 mins)
152758358,2025-10-06 15:35:00,"Hawley Crescent, Camden Town",200122,2025-10-07 08:50:00,"Princes Square, Bayswater",3491,59772,CLASSIC,17h 14m 58s,62098929,1034.98215,Anamoly (>300 mins)
152757410,2025-10-06 14:56:00,"Black Lion Gate, Kensington Gardens",1157,2025-10-07 06:47:00,"Green Street, Mayfair",3464,59303,CLASSIC,15h 51m 21s,57081517,951.3586166666666,Anamoly (>300 mins)
152757314,2025-10-06 14:52:00,"Stamford Street, South Bank",962,2025-10-06 20:40:00,"Tavistock Street, Covent Garden",1207,57782,CLASSIC,5h 47m 50s,20870776,347.8462666666667,Anamoly (>300 mins)
152757038,2025-10-06 14:39:00,"Pitfield Street Central, Hoxton",200248,2025-10-06 20:27:00,"Old Street Station, St. Luke's",1064,58966,CLASSIC,5h 47m 43s,20863247,347.7207833333333,Anamoly (>300 mins)
152757025,2025-10-06 14:39:00,"Pitfield Street Central, Hoxton",200248,2025-10-06 20:27:00,"Old Street Station, St. Luke's",1064,59037,CLASSIC,5h 48m 38s,20918446,348.64076666666665,Anamoly (>300 mins)
152756604,2025-10-06 14:18:00,"Victory Place, Walworth",300239,2025-10-06 19:34:00,"Rodney Road , Walworth",3481,50828,CLASSIC,5h 16m 36s,18996497,316.60828333333336,Anamoly (>300 mins)
152756002,2025-10-06 13:49:00,"British Museum, Bloomsbury",981,2025-10-07 07:44:00,"Greenland Road, Camden Town",200026,54588,CLASSIC,17h 54m 14s,64454875,1074.2479166666667,Anamoly (>300 mins)
152754803,2025-10-06 12:57:00,"Upcerne Road, West Chelsea",300075,2025-10-07 08:18:00,"Upcerne Road, West Chelsea",300075,56541,CLASSIC,19h 20m 31s,69631918,1160.5319666666667,Anamoly (>300 mins)
152753940,2025-10-06 12:18:00,"Horseferry Road, Westminster",1170,2025-10-06 17:28:00,"Craven Street, Strand",1160,24256,CLASSIC,5h 9m 32s,18572596,309.5432666666667,Anamoly (>300 mins)
152753676,2025-10-06 12:07:00,"Warwick Road, Olympia",1134,2025-10-07 05:24:00,"Vicarage Gate, Kensington",3441,30582,CLASSIC,17h 17m 32s,62252044,1037.5340666666666,Anamoly (>300 mins)
152753222,2025-10-06 11:43:00,"Albert Gate, Hyde Park",1132,2025-10-10 09:16:00,"Park Lane , Hyde Park",1037,50216,CLASSIC,3d 21h 33m 42s,336822922,5613.715366666666,Anamoly (>300 mins)
152751739,2025-10-06 10:27:00,"Malet Street, Bloomsbury",980,2025-10-06 16:30:00,"Coram Street, Bloomsbury",300201,55639,CLASSIC,6h 3m 20s,21800541,363.34235,Anamoly (>300 mins)
152750523,2025-10-06 09:35:00,"Ilchester Gardens, Bayswater",200086,2025-10-06 16:09:00,"Queen's Gate (North), Kensington",1204,40104,CLASSIC,6h 34m 32s,23672757,394.54595,Anamoly (>300 mins)
152750418,2025-10-06 09:31:00,"Bedford Way, Bloomsbury",1156,2025-10-06 15:17:00,"The Tennis Courts, The Regent's Park",1199,56255,CLASSIC,5h 46m 1s,20761462,346.02436666666665,Anamoly (>300 mins)
152750175,2025-10-06 09:24:00,"Duke Street Hill, London Bridge",300083,2025-10-06 23:37:00,"Sutton Street, Shadwell",200256,30970,CLASSIC,14h 13m 28s,51208422,853.4737,Anamoly (>300 mins)
152750181,2025-10-06 09:24:00,"Everington Street, Fulham",300028,2025-10-08 23:58:00,"Crisp Road, Hammersmith",200059,51208,CLASSIC,2d 14h 34m 23s,225263892,3754.3982,Anamoly (>300 mins)
152748024,2025-10-06 08:43:00,"Malet Street, Bloomsbury",980,2025-10-06 17:52:00,"Finsbury Library , Finsbury",986,52959,CLASSIC,9h 9m 43s,32983832,549.7305333333334,Anamoly (>300 mins)
152747834,2025-10-06 08:40:00,"Westbridge Road, Battersea",200210,2025-10-06 18:12:00,"Victoria & Albert Museum, South Kensington",300032,52467,CLASSIC,9h 32m 32s,34352946,572.5491,Anamoly (>300 mins)
152742281,2025-10-06 02:19:00,"St. Luke's Church, Chelsea",3486,2025-10-06 16:59:00,"Macclesfield Rd, St Lukes",1226,55092,CLASSIC,14h 39m 43s,52783439,879.7239833333333,Anamoly (>300 mins)
152742076,2025-10-06 00:12:00,"Southwark Station 2, Southwark",22163,2025-10-09 18:03:00,Mechanical Workshop Penton,10626,62201,PBSC_EBIKE,3d 17h 50m 31s,323431506,5390.5251,Anamoly (>300 mins)
152741451,2025-10-05 22:09:00,"Wells Street, Fitzrovia",3495,2025-10-08 17:22:00,"Saltoun Road, Brixton",300206,54432,CLASSIC,2d 19h 12m 26s,241946545,4032.4424166666668,Anamoly (>300 mins)
152741357,2025-10-05 21:59:00,"Shouldham Street, Marylebone",2693,2025-10-06 08:00:00,"Shouldham Street, Marylebone",2693,57427,CLASSIC,10h 0m 36s,36036087,600.60145,Anamoly (>300 mins)
152740668,2025-10-05 20:40:00,"Ram Street, Wandsworth",200079,2025-10-06 18:14:00,"Ram Street, Wandsworth",200079,52483,CLASSIC,21h 33m 45s,77625553,1293.7592166666666,Anamoly (>300 mins)
152739280,2025-10-05 19:08:00,"Stratford Station, Stratford",300234,2025-10-06 10:45:00,"Bromley High Street, Bow",22172,4,CLASSIC,15h 36m 39s,56199905,936.6650833333333,Anamoly (>300 mins)
152738149,2025-10-05 18:16:00,"Tavistock Street, Covent Garden",1207,2025-10-06 16:10:00,"Tower Gardens , Tower",1071,62636,PBSC_EBIKE,21h 53m 59s,78839002,1313.9833666666666,Anamoly (>300 mins)
152738044,2025-10-05 18:13:00,"Westbourne Green, Westbourne",1128,2025-10-06 07:52:00,"Coomer Place, West Kensington",200081,59766,CLASSIC,13h 39m 38s,49178823,819.64705,Anamoly (>300 mins)
152737963,2025-10-05 18:10:00,"Bishop's Avenue, Fulham",200043,2025-10-06 06:50:00,"Rainville Road, Hammersmith",200182,55258,CLASSIC,12h 39m 41s,45581366,759.6894333333333,Anamoly (>300 mins)
152736220,2025-10-05 17:11:00,"Leonard Circus , Shoreditch",1020,2025-10-06 08:12:00,"Belvedere Road 1, South Bank",1186,53319,CLASSIC,15h 1m 30s,54090604,901.5100666666667,Anamoly (>300 mins)
152735927,2025-10-05 17:01:00,"Pennington Street, Wapping",200090,2025-10-05 22:59:00,"Pennington Street, Wapping",200090,62576,PBSC_EBIKE,5h 58m 0s,21480135,358.00225,Anamoly (>300 mins)
152735847,2025-10-05 16:58:00,"West Smithfield Rotunda, Farringdon",1040,2025-10-05 22:01:00,"Tate Modern, Bankside",300237,53196,CLASSIC,5h 3m 43s,18223655,303.7275833333333,Anamoly (>300 mins)
152735572,2025-10-05 16:49:00,"South Quay East, Canary Wharf",200233,2025-10-14 16:50:00,"George Row, Bermondsey",2679,59433,CLASSIC,9d 0h 0m 24s,777624665,12960.411083333332,Anamoly (>300 mins)
152735410,2025-10-05 16:44:00,"Panton Street, West End",3452,2025-10-09 09:06:00,"St. Bride Street, Holborn",200094,59183,CLASSIC,3d 16h 21m 20s,318080807,5301.346783333333,Anamoly (>300 mins)
152734717,2025-10-05 16:23:00,"Hampton Street, Walworth",1118,2025-10-05 21:31:00,"Great Dover Street, The Borough",1017,57623,CLASSIC,5h 8m 23s,18503506,308.3917666666667,Anamoly (>300 mins)
152734614,2025-10-05 16:19:00,"Crosswall, Tower",991,2025-10-06 06:34:00,"Butler Place, Westminster",2662,63078,PBSC_EBIKE,14h 15m 21s,51321349,855.3558166666667,Anamoly (>300 mins)
152734395,2025-10-05 16:11:00,"Northumberland Avenue, Strand",1097,2025-10-05 23:11:00,"Crosswall, Tower",991,52924,CLASSIC,6h 59m 20s,25160912,419.3485333333333,Anamoly (>300 mins)
152733759,2025-10-05 15:52:00,"Bethnal Green Road, Shoreditch",973,2025-10-06 19:03:00,"Bethnal Green Road, Shoreditch",973,35024,CLASSIC,1d 3h 10m 58s,97858381,1630.9730166666666,Anamoly (>300 mins)
152733312,2025-10-05 15:36:00,"Vereker Road, West Kensington",200116,2025-10-06 08:36:00,"Baker Street, Marylebone",1086,52878,CLASSIC,17h 0m 1s,61201757,1020.0292833333333,Anamoly (>300 mins)
152733204,2025-10-05 15:33:00,"Crisp Road, Hammersmith",200059,2025-10-06 08:51:00,"Colet Gardens, Hammersmith",200224,30259,CLASSIC,17h 18m 15s,62295736,1038.2622666666666,Anamoly (>300 mins)
152732849,2025-10-05 15:20:00,"Serpentine Car Park, Hyde Park",1217,2025-10-06 08:02:00,"Millennium Hotel, Mayfair",1230,35453,CLASSIC,16h 42m 8s,60128354,1002.1392333333333,Anamoly (>300 mins)
152732802,2025-10-05 15:19:00,"George Street, Marylebone",1225,2025-10-07 15:14:00,"Webber Street , Southwark",3448,41335,CLASSIC,1d 23h 54m 35s,172475397,2874.58995,Anamoly (>300 mins)
152732723,2025-10-05 15:16:00,"Serpentine Car Park, Hyde Park",1217,2025-10-06 08:00:00,"Blythe Road West, Shepherd's Bush",200220,57486,CLASSIC,16h 44m 7s,60247637,1004.1272833333334,Anamoly (>300 mins)
152732201,2025-10-05 14:59:00,"Great Tower Street, Monument",1080,2025-10-05 21:23:00,"Great Tower Street, Monument",1080,53067,CLASSIC,6h 24m 3s,23043029,384.0504833333333,Anamoly (>300 mins)
152729959,2025-10-05 13:41:00,"St. Bride Street, Holborn",200094,2025-10-06 07:41:00,"Percy Street, Bloomsbury",1006,53962,CLASSIC,17h 59m 26s,64766349,1079.43915,Anamoly (>300 mins)
152729040,2025-10-05 13:03:00,"Riverlight North, Nine Elms",1165,2025-10-05 19:43:00,"Royal Avenue 2, Chelsea",3462,52359,CLASSIC,6h 40m 0s,24000514,400.00856666666664,Anamoly (>300 mins)
152727451,2025-10-05 12:04:00,"Bramham Gardens, Earl's Court",1183,2025-10-06 14:42:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,31104,CLASSIC,1d 2h 37m 10s,95830794,1597.1799,Anamoly (>300 mins)
152726127,2025-10-05 11:12:00,"Aintree Street, Fulham",200098,2025-10-06 12:58:00,"Parson's Green , Parson's Green",200237,24492,CLASSIC,1d 1h 45m 42s,92742740,1545.7123333333334,Anamoly (>300 mins)
152724824,2025-10-05 10:23:00,"Wright's Lane, Kensington",1094,2025-10-08 14:06:00,"Freston Road, Avondale",300085,21765,CLASSIC,3d 3h 42m 52s,272572683,4542.87805,Anamoly (>300 mins)
152724305,2025-10-05 09:57:00,"Broadcasting House, Marylebone",3424,2025-10-05 16:51:00,"Wapping High Street, Wapping",1039,53716,CLASSIC,6h 53m 55s,24835318,413.92196666666666,Anamoly (>300 mins)
152724249,2025-10-05 09:54:00,"Stratford Station, Stratford",300234,2025-10-05 15:36:00,"Stratford Station, Stratford",300234,59274,CLASSIC,5h 41m 32s,20492575,341.54291666666666,Anamoly (>300 mins)
152724235,2025-10-05 09:54:00,"Falcon Road, Clapham Junction",300014,2025-10-05 15:11:00,"Pembridge Villas, Notting Hill",2589,55407,CLASSIC,5h 17m 40s,19060029,317.66715,Anamoly (>300 mins)
152724066,2025-10-05 09:46:00,"Palace Gardens Terrace, Notting Hill",2633,2025-10-05 17:20:00,"Stanhope Gate, Mayfair",3506,57236,CLASSIC,7h 33m 49s,27229938,453.8323,Anamoly (>300 mins)
152723267,2025-10-05 08:53:00,"Vincent Square, Westminster",1196,2025-10-05 16:40:00,"Southwark Street, Bankside",300238,35564,CLASSIC,7h 46m 30s,27990580,466.50966666666665,Anamoly (>300 mins)
152723259,2025-10-05 08:52:00,"Vincent Square, Westminster",1196,2025-10-13 08:37:00,Mechanical Workshop Clapham,22168,53539,CLASSIC,7d 23h 45m 27s,690327264,11505.4544,Anamoly (>300 mins)
152722995,2025-10-05 08:30:00,"Erin Close, Walham Green",200184,2025-10-05 14:50:00,"Tooley Street, Bermondsey",1142,53817,CLASSIC,6h 20m 5s,22805965,380.0994166666667,Anamoly (>300 mins)
152722998,2025-10-05 08:30:00,"Erin Close, Walham Green",200184,2025-10-05 14:50:00,"Tooley Street, Bermondsey",1142,23520,CLASSIC,6h 19m 42s,22782758,379.7126333333333,Anamoly (>300 mins)
152722815,2025-10-05 08:10:00,"Parson's Green , Parson's Green",200237,2025-10-05 16:00:00,"Westbourne Green, Westbourne",1128,55562,CLASSIC,7h 49m 50s,28190255,469.8375833333333,Anamoly (>300 mins)
152722626,2025-10-05 07:37:00,"Putney Bridge Road, East Putney",300044,2025-10-07 18:51:00,"Battersea Power Station, Battersea Park",300221,51555,CLASSIC,2d 11h 14m 0s,213240387,3554.00645,Anamoly (>300 mins)
152722391,2025-10-05 06:00:00,"Ram Street, Wandsworth",200079,2025-10-05 17:48:00,"Sandilands Road, Walham Green",300001,23891,CLASSIC,11h 48m 8s,42488699,708.1449833333334,Anamoly (>300 mins)
152722338,2025-10-05 05:11:00,"Burgess Park Albany Road, Walworth",300063,2025-10-06 19:37:00,"Hibbert Street, Battersea",300051,58748,CLASSIC,1d 14h 25m 29s,138329355,2305.48925,Anamoly (>300 mins)
152722293,2025-10-05 04:24:00,"Furze Green, Bow",200011,2025-10-08 16:21:00,"Macclesfield Rd, St Lukes",1226,54922,CLASSIC,3d 11h 57m 40s,302260431,5037.67385,Anamoly (>300 mins)
152721799,2025-10-05 01:20:00,"Mile End Park Leisure Centre, Mile End",300027,2025-10-05 07:40:00,"Mile End Park Leisure Centre, Mile End",300027,62256,PBSC_EBIKE,6h 20m 38s,22838297,380.63828333333333,Anamoly (>300 mins)
152721771,2025-10-05 01:15:00,"Natural History Museum, South Kensington",2677,2025-10-05 09:45:00,"Denyer Street, Knightsbridge",3454,24165,CLASSIC,8h 30m 14s,30614831,510.24718333333334,Anamoly (>300 mins)
152721753,2025-10-05 01:11:00,"Wendon Street, Old Ford",300039,2025-10-06 17:10:00,"Charlotte Terrace, Angel",200129,62340,PBSC_EBIKE,1d 15h 59m 36s,143976950,2399.6158333333333,Anamoly (>300 mins)
152721532,2025-10-05 00:33:00,"Granby Street, Shoreditch",22174,2025-10-10 19:32:00,"Queen Mary's, Mile End",200249,42272,CLASSIC,5d 18h 58m 15s,500295636,8338.2606,Anamoly (>300 mins)
152721401,2025-10-05 00:17:00,"New Cavendish Street, Marylebone",200005,2025-10-05 14:11:00,"New Cavendish Street, Marylebone",200005,59236,CLASSIC,13h 54m 17s,50057254,834.2875666666666,Anamoly (>300 mins)
152721403,2025-10-05 00:17:00,"New Cavendish Street, Marylebone",200005,2025-10-05 14:12:00,"New Cavendish Street, Marylebone",200005,59152,CLASSIC,13h 54m 41s,50081970,834.6995,Anamoly (>300 mins)
152720863,2025-10-04 23:17:00,"Barons Court Station, West Kensington",200197,2025-10-05 09:57:00,"West Kensington Station, West Kensington",300020,20887,CLASSIC,10h 40m 1s,38401400,640.0233333333333,Anamoly (>300 mins)
152720260,2025-10-04 22:16:00,"Commercial Street, Shoreditch",1083,2025-10-05 16:48:00,"Bermondsey Station, Bermondsey",300253,41109,CLASSIC,18h 31m 51s,66711307,1111.8551166666666,Anamoly (>300 mins)
152719888,2025-10-04 21:42:00,"Royal London Hospital, Whitechapel",1077,2025-10-05 18:13:00,"New Inn Yard, Shoreditch",1032,59478,CLASSIC,20h 30m 58s,73858357,1230.9726166666667,Anamoly (>300 mins)
152719835,2025-10-04 21:38:00,"Whitehall Place, Strand",1151,2025-10-05 11:58:00,"Abbey Orchard Street, Westminster",3429,35550,CLASSIC,14h 19m 51s,51591690,859.8615,Anamoly (>300 mins)
152719001,2025-10-04 20:34:00,"The Blue, Bermondsey",300059,2025-10-05 03:40:00,"Hawley Crescent, Camden Town",200122,62188,PBSC_EBIKE,7h 6m 43s,25603032,426.7172,Anamoly (>300 mins)
152718585,2025-10-04 20:06:00,"Islington Green, Angel",300031,2025-10-05 14:57:00,"East Village, Queen Elizabeth Olympic Park",300200,62762,PBSC_EBIKE,18h 50m 17s,67817560,1130.2926666666667,Anamoly (>300 mins)
152718487,2025-10-04 20:01:00,"Lower Marsh, Waterloo",1219,2025-10-05 19:02:00,"Baylis Road, Waterloo",1133,57700,CLASSIC,23h 0m 29s,82829294,1380.4882333333333,Anamoly (>300 mins)
152718415,2025-10-04 19:58:00,"Tower Gardens , Tower",1071,2025-10-17 19:27:00,"Hoxton Station, Hoxton",200151,57992,CLASSIC,12d 23h 29m 7s,1121347155,18689.11925,Anamoly (>300 mins)
152718377,2025-10-04 19:56:00,"Hortensia Road, West Brompton",300091,2025-10-05 19:32:00,"Waterloo Station 1, Waterloo",2696,56456,CLASSIC,23h 35m 52s,84952845,1415.88075,Anamoly (>300 mins)
152718235,2025-10-04 19:48:00,"Thorndike Close, West Chelsea",300030,2025-10-05 10:47:00,"Queen Mother Sports Centre, Victoria",1148,55216,CLASSIC,14h 59m 15s,53955270,899.2545,Anamoly (>300 mins)
152718241,2025-10-04 19:48:00,"Thorndike Close, West Chelsea",300030,2025-10-08 12:49:00,"Drayton Gardens, West Chelsea",200060,50332,CLASSIC,3d 17h 0m 37s,320437636,5340.627266666666,Anamoly (>300 mins)
152718135,2025-10-04 19:44:00,"Thorndike Close, West Chelsea",300030,2025-10-05 13:54:00,"Grosvenor Road, Pimlico",1140,50195,CLASSIC,18h 10m 30s,65430679,1090.5113166666667,Anamoly (>300 mins)
152717674,2025-10-04 19:19:00,"Chelsea Green, Chelsea",1179,2025-10-05 16:25:00,"Woodstock Street, Mayfair",1042,60484,PBSC_EBIKE,21h 6m 10s,75970601,1266.1766833333334,Anamoly (>300 mins)
152717563,2025-10-04 19:12:00,"Russell Gardens, Olympia",200080,2025-10-05 10:10:00,"Palace Gardens Terrace, Notting Hill",2633,57767,CLASSIC,14h 57m 43s,53863240,897.7206666666667,Anamoly (>300 mins)
152716777,2025-10-04 18:42:00,"Knightsbridge, Hyde Park",1101,2025-10-05 01:36:00,"Hinde Street, Marylebone",3476,30939,CLASSIC,6h 54m 20s,24860540,414.34233333333333,Anamoly (>300 mins)
152715753,2025-10-04 18:02:00,"Bermondsey Station, Bermondsey",300253,2025-10-07 17:32:00,"Risinghill Street, Angel",1127,57077,CLASSIC,2d 23h 29m 50s,257390800,4289.846666666666,Anamoly (>300 mins)
152715425,2025-10-04 17:50:00,"Aquatic Centre, Queen Elizabeth Olympic Park",300233,2025-10-05 18:13:00,"Monier Road, Hackney Wick",300213,63395,PBSC_EBIKE,1d 0h 22m 8s,87728506,1462.1417666666666,Anamoly (>300 mins)
152715006,2025-10-04 17:37:00,"Burgess Park Albany Road, Walworth",300063,2025-10-05 03:53:00,"Edgware Road Station, Marylebone",1058,54684,CLASSIC,10h 16m 21s,36981749,616.3624833333333,Anamoly (>300 mins)
152713669,2025-10-04 16:52:00,"Flood Street, Chelsea",1218,2025-10-12 17:05:00,"World's End Place, West Chelsea",300009,58137,CLASSIC,8d 0h 12m 36s,691956240,11532.604,Anamoly (>300 mins)
152713675,2025-10-04 16:52:00,"Flood Street, Chelsea",1218,2025-10-13 16:07:00,"Gwendwr Road, West Kensington",300097,57511,CLASSIC,8d 23h 15m 9s,774909502,12915.158366666667,Anamoly (>300 mins)
152713681,2025-10-04 16:52:00,"Flood Street, Chelsea",1218,2025-10-09 14:19:00,Mechanical Workshop Clapham,22168,51804,CLASSIC,4d 21h 26m 50s,422810394,7046.8399,Anamoly (>300 mins)
152713506,2025-10-04 16:46:00,"Waterloo Station 1, Waterloo",2696,2025-10-05 11:19:00,"Waterloo Station 1, Waterloo",2696,52594,CLASSIC,18h 32m 56s,66776132,1112.9355333333333,Anamoly (>300 mins)
152713409,2025-10-04 16:43:00,"Stratford Station, Stratford",300234,2025-10-08 16:22:00,"Macclesfield Rd, St Lukes",1226,64029,PBSC_EBIKE,3d 23h 38m 38s,344318335,5738.638916666667,Anamoly (>300 mins)
